customer_id,triggered_rules,total_score,escalation_band,hard_alert_flag
C100671,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100887,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102418,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102236,R03_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102378,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101350,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102045,R03_LOW|R04|R10|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101088,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100058,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101602,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102423,R03_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101196,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100662,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101230,R03_LOW|R04|R11|R17|R18|R20,9,Tier 2 — SAR standard window,False
C101261,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101708,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102217,R03_LOW|R06|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100001,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C101215,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101753,R03_LOW|R04|R05_TOR|R17|R20,9,Tier 2 — SAR standard window,False
C100059,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102076,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100073,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100063,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102254,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101421,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102404,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102479,R03_LOW|R05_VPN|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100844,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101725,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101372,R03_LOW|R11|R15|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101528,R03_LOW|R04|R05_TOR|R17|R20,9,Tier 2 — SAR standard window,False
C101154,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101655,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100973,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101436,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C100320,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100412,R03_LOW|R05_TOR|R10|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101522,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100845,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101774,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101189,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101686,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101805,R03_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102164,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100092,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100133,R03_LOW|R04|R06|R11|R20,9,Tier 2 — SAR standard window,False
C101803,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101932,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102089,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101904,R03_LOW|R11|R15|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100612,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101501,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101813,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C101758,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102095,R03_LOW|R04|R05_TOR|R17|R20,9,Tier 2 — SAR standard window,False
C101910,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102105,R03_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100112,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100327,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102094,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101723,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100403,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100155,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100134,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C101940,R03_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101030,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100018,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100890,R03_LOW|R06|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100983,R03_LOW|R04|R11|R17|R18|R20,9,Tier 2 — SAR standard window,False
C100763,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101765,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102085,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100536,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C102245,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C101714,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100530,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C101650,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100450,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102213,R03_LOW|R11|R15|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101322,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100514,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102302,R03_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100324,R03_LOW|R04|R11|R17|R18|R20,9,Tier 2 — SAR standard window,False
C100363,R03_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C100814,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100211,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101045,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101289,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101414,R04|R09|R10|R17|R20,9,Tier 2 — SAR standard window,False
C102086,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102048,R04|R05_VPN|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101628,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100501,R04|R07|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100560,R04|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101073,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102096,R04|R05_TOR|R19|R20,9,Tier 2 — SAR standard window,False
C101316,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102270,R04|R05_VPN|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102426,R04|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100635,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100405,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101636,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102359,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101838,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101095,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101840,R04|R06|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100045,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100912,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102191,R04|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101027,R04|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C100629,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101909,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101304,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102128,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100263,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101347,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101247,R04|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101645,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100003,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100316,R04|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100323,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100326,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100307,R04|R05_TOR|R19|R20,9,Tier 2 — SAR standard window,False
C101124,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100024,R04|R09|R10|R17|R20,9,Tier 2 — SAR standard window,False
C101355,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100529,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100432,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100115,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101529,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100000,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100695,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101804,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102238,R04|R07|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100016,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101111,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101125,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101472,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101951,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101303,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101627,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100192,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102371,R04|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101861,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101511,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100699,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101801,R04|R05_VPN|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100149,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101373,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101987,R04|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101004,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100394,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101515,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101710,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100069,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100239,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101258,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100279,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100116,R04|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101738,R04|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C101670,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102171,R04|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102178,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100685,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102394,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101153,R04|R07|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102485,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100592,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100206,R04|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100884,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101531,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101319,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100012,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100129,R04|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C101879,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100159,R04|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100126,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101066,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101712,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102442,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100852,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100883,R04|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101565,R04|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C101958,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101285,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101986,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102028,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102308,R05_TOR|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102121,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100785,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101149,R05_TOR|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C102026,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101238,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100580,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101057,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102441,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100920,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100343,R05_TOR|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100691,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101037,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101818,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100542,R05_TOR|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100180,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101146,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100825,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101605,R05_TOR|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100788,R05_VPN|R11|R17|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100559,R05_VPN|R11|R17|R18|R19|R20,9,Tier 2 — SAR standard window,False
C102357,R05_VPN|R10|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100002,R05_VPN|R11|R15|R19|R20,9,Tier 2 — SAR standard window,False
C100285,R05_VPN|R09|R10|R11|R20,9,Tier 2 — SAR standard window,False
C102416,R05_VPN|R10|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100583,R05_VPN|R10|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101617,R05_VPN|R07|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101034,R06|R07|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102280,R07|R11|R14|R19|R20,9,Tier 2 — SAR standard window,False
C101959,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C101559,R02_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100784,R02_LOW|R11|R17|R18|R19|R20,8,Tier 2 — SAR standard window,False
C100597,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102175,R02_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102372,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C101653,R02_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101398,R02_LOW|R03_LOW|R05_TOR|R11|R20,8,Tier 2 — SAR standard window,False
C102083,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100101,R02_LOW|R03_LOW|R05_VPN|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102209,R02_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101864,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C101693,R02_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101444,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101009,R02_LOW|R03_HIGH|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100646,R02_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100749,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C101422,R02_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100836,R02_LOW|R04|R10|R11|R20,8,Tier 2 — SAR standard window,False
C100661,R02_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100476,R02_LOW|R03_HIGH|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101567,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C100079,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101798,R02_LOW|R05_VPN|R06|R19|R20,8,Tier 2 — SAR standard window,False
C102431,R02_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101762,R02_LOW|R04|R05_VPN|R17|R20,8,Tier 2 — SAR standard window,False
C101139,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101926,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101438,R02_LOW|R03_HIGH|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101764,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100461,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100120,R02_LOW|R04|R05_VPN|R17|R20,8,Tier 2 — SAR standard window,False
C100948,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C102144,R02_LOW|R04|R05_VPN|R17|R20,8,Tier 2 — SAR standard window,False
C102160,R02_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102489,R02_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100283,R02_LOW|R05_VPN|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100687,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100919,R02_LOW|R03_HIGH|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100622,R02_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101008,R02_LOW|R03_LOW|R04|R05_VPN|R20,8,Tier 2 — SAR standard window,False
C101538,R02_LOW|R06|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101833,R02_LOW|R03_LOW|R05_TOR|R11|R20,8,Tier 2 — SAR standard window,False
C101270,R02_LOW|R03_HIGH|R04|R20,8,Tier 2 — SAR standard window,False
C101794,R02_LOW|R04|R10|R11|R20,8,Tier 2 — SAR standard window,False
C102014,R02_LOW|R05_VPN|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100747,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101697,R02_LOW|R03_LOW|R04|R11|R20,8,Tier 2 — SAR standard window,False
C100436,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100986,R02_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102074,R02_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100787,R02_LOW|R03_LOW|R04|R19|R20,8,Tier 2 — SAR standard window,False
C102246,R02_LOW|R03_LOW|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101296,R02_LOW|R03_HIGH|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100310,R02_LOW|R03_HIGH|R04|R20,8,Tier 2 — SAR standard window,False
C100276,R02_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102073,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100966,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101760,R03_HIGH|R04|R17|R20,8,Tier 2 — SAR standard window,False
C100856,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100462,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102429,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102363,R03_HIGH|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101209,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100485,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101287,R03_HIGH|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101695,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102102,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102022,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100821,R03_HIGH|R04|R17|R20,8,Tier 2 — SAR standard window,False
C102332,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101631,R03_HIGH|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101309,R03_HIGH|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101882,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101964,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100726,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100628,R03_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101877,R03_LOW|R11|R15|R17|R18|R20,8,Tier 2 — SAR standard window,False
C100827,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102118,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100950,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100050,R03_LOW|R06|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101374,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101379,R03_LOW|R11|R17|R18|R19|R20,8,Tier 2 — SAR standard window,False
C102296,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102133,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100573,R03_LOW|R04|R05_VPN|R17|R20,8,Tier 2 — SAR standard window,False
C100750,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101116,R03_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101274,R03_LOW|R05_VPN|R06|R19|R20,8,Tier 2 — SAR standard window,False
C101171,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100826,R03_LOW|R05_VPN|R07|R11|R20,8,Tier 2 — SAR standard window,False
C101288,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100209,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102297,R03_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101062,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101540,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102440,R03_LOW|R05_TOR|R11|R18|R20,8,Tier 2 — SAR standard window,False
C101551,R03_LOW|R06|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100447,R03_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100479,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101546,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100015,R03_LOW|R04|R10|R11|R20,8,Tier 2 — SAR standard window,False
C100365,R03_LOW|R09|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102427,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101055,R03_LOW|R04|R11|R18|R20,8,Tier 2 — SAR standard window,False
C100105,R03_LOW|R04|R10|R11|R20,8,Tier 2 — SAR standard window,False
C100090,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101499,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101825,R03_LOW|R05_TOR|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100803,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100899,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101064,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102271,R03_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101906,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102424,R03_LOW|R09|R10|R11|R20,8,Tier 2 — SAR standard window,False
C100364,R03_LOW|R11|R17|R18|R19|R20,8,Tier 2 — SAR standard window,False
C101853,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100735,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
